Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S34615551,American Dipper,Cinclus mexicanus,21475,2,CA-BC,Columbia-Shuswap,"CA-BC-Glacier National Park - 51.2609x-117.4922 - Feb 21, 2017, 8:37 AM",51.260884,-117.492168,02-20-2017,08:37 AM,eBird - Traveling Count,120,1,8.047,,2
S30665718,Gray Catbird,Dumetella carolinensis,26358,1,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S33323975,Gray Thrasher,Toxostoma cinereum,26406,2,MX-BCS,,MX-BCS-El Pescadero-Calle Sn 38 - 23.3638x-110.1685,23.363831,-110.168471,12-29-2016,09:36 PM,eBird - Stationary Count,120,0,,,1
S30665718,Cedar Waxwing,Bombycilla cedrorum,27738,7,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,07-02-2016,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30169128,Yellow-rumped Warbler,Setophaga coronata,27938,2,US-OR,Deschutes,Devil's Lake,44.0346655,-121.7622042,03-30-2016,05:00 PM,eBird - Stationary Count,60,1,,,2
S30665733,Yellow-rumped Warbler,Setophaga coronata,27938,3,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,07-05-2016,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30733060,Wilson's Warbler,Cardellina pusilla,28091,3,US-WA,Thurston,Capitol Forest -- Capitol Peak Area,46.9787298,-123.1380701,07-17-2016,10:58 AM,eBird - Stationary Count,15,0,,,2,,,"<br />Submitted from eBird for iOS, version 1.2.2 Build 70"
S30665733,Chipping Sparrow,Spizella passerina,29554,2,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,07-05-2016,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30204754,Dark-eyed Junco,Junco hyemalis,29958,2,US-WA,King,US-WA-North Bend-Snoqualmie National Forest - 47.4352x-121.5129,47.435197,-121.512883,06-12-2016,09:52 AM,eBird - Traveling Count,90,1,.161,,2,,,Pratt Lake in the Alpine Lakes Wilderness Area near Snoqualmie Pass
S31425796,Dark-eyed Junco,Junco hyemalis,29958,10,US-WA,King,US-WA-Skykomish-Snoqualmie National Forest - 47.6147x-121.3931,47.614673,-121.393097,09-04-2016,09:13 AM,eBird - Stationary Count,30,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
